occ_year,occ_month,difference,location,bicycle_status
2014,6,1,Outside,STOLEN
2014,6,9,House,STOLEN
2014,6,0,Apartment,STOLEN
2014,6,10,Commercial,STOLEN
2014,6,1,Outside,STOLEN
2014,6,1,Outside,STOLEN
2014,6,4,House,STOLEN
2014,6,3,House,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,6,Educational,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,House,STOLEN
2014,6,0,Outside,STOLEN
2014,6,4,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,9,House,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,Commercial,STOLEN
2014,6,0,Educational,STOLEN
2014,6,6,Apartment,STOLEN
2014,6,4,Educational,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,3,Commercial,STOLEN
2014,6,4,Educational,STOLEN
2014,6,1,Apartment,STOLEN
2014,5,18,Commercial,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,9,Outside,STOLEN
2014,6,8,Outside,STOLEN
2014,5,28,Outside,STOLEN
2014,6,10,House,STOLEN
2014,6,2,Commercial,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,Other,STOLEN
2014,6,0,Outside,STOLEN
2014,6,1,Other,STOLEN
2014,6,0,Commercial,STOLEN
2014,6,1,Other,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,0,Outside,STOLEN
2014,6,2,Educational,UNKNOWN
2014,6,0,House,STOLEN
2014,6,5,House,STOLEN
2014,6,0,Other,STOLEN
2014,6,4,Outside,STOLEN
2014,6,0,Apartment,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,5,Outside,STOLEN
2014,6,0,Apartment,STOLEN
2014,6,0,Outside,STOLEN
2014,6,5,Apartment,STOLEN
2014,6,0,Outside,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,1,Other,STOLEN
2014,6,0,House,STOLEN
2014,6,0,Outside,STOLEN
2014,6,1,House,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,10,Outside,STOLEN
2014,6,6,Apartment,STOLEN
2014,6,8,Outside,STOLEN
2014,6,0,Apartment,STOLEN
2014,6,0,Outside,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,7,Outside,STOLEN
2014,6,1,Outside,STOLEN
2014,6,11,Other,STOLEN
2014,6,3,Commercial,STOLEN
2014,6,11,House,STOLEN
2014,6,0,House,STOLEN
2014,6,10,Outside,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,5,30,Outside,RECOVERED
2014,6,0,Commercial,STOLEN
2014,6,3,Outside,STOLEN
2014,6,6,Outside,STOLEN
2014,6,0,Other,RECOVERED
2014,6,0,Educational,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,5,27,House,STOLEN
2014,6,5,Outside,STOLEN
2014,6,8,Other,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,7,Apartment,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Apartment,STOLEN
2014,6,1,Educational,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Other,STOLEN
2014,6,1,House,STOLEN
2014,6,0,Outside,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,2,House,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,1,Outside,STOLEN
2014,6,2,Transit,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Other,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,0,Educational,STOLEN
2014,6,0,Outside,STOLEN
2014,5,51,Outside,STOLEN
2014,6,6,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,5,House,STOLEN
2014,6,0,House,STOLEN
2014,6,5,House,STOLEN
2014,6,0,Outside,STOLEN
2014,6,2,House,STOLEN
2014,6,2,Other,STOLEN
2014,6,0,Commercial,STOLEN
2014,6,2,House,STOLEN
2014,6,8,Apartment,STOLEN
2014,6,2,House,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Commercial,STOLEN
2014,6,1,Outside,STOLEN
2014,6,3,Outside,STOLEN
2014,6,2,Apartment,STOLEN
2014,6,1,Outside,STOLEN
2014,6,1,Other,STOLEN
2014,6,0,Outside,UNKNOWN
2014,6,1,House,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,2,Outside,STOLEN
2014,6,0,Other,STOLEN
2014,6,0,Commercial,STOLEN
2014,6,1,House,STOLEN
2014,6,0,Outside,STOLEN
2014,6,2,Other,STOLEN
2014,6,0,Outside,STOLEN
2014,6,6,House,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,1,Outside,STOLEN
2014,6,2,Outside,STOLEN
2014,6,1,Outside,STOLEN
2014,6,2,Apartment,STOLEN
2014,6,5,Outside,STOLEN
2014,6,1,Outside,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,2,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Apartment,STOLEN
2014,6,2,House,STOLEN
2014,6,1,Outside,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,1,Outside,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,6,House,STOLEN
2014,6,0,Transit,STOLEN
2014,6,5,Commercial,UNKNOWN
2014,6,0,Apartment,STOLEN
2014,6,4,Outside,STOLEN
2014,6,1,Other,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,2,House,STOLEN
2014,6,2,Outside,STOLEN
2014,6,0,House,STOLEN
2014,6,0,Commercial,STOLEN
2014,6,12,Outside,STOLEN
2014,6,3,Apartment,STOLEN
2014,5,28,Apartment,STOLEN
2014,6,1,Transit,STOLEN
2014,6,3,Apartment,STOLEN
2014,6,3,Outside,STOLEN
2014,6,1,Transit,STOLEN
2014,6,1,Outside,STOLEN
2014,6,1,Outside,STOLEN
2014,6,10,Apartment,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,1,House,STOLEN
2014,6,9,Apartment,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,8,Other,STOLEN
2014,6,1,House,STOLEN
2014,6,1,House,STOLEN
2014,6,6,Other,STOLEN
2014,6,3,Other,RECOVERED
2014,6,22,Apartment,STOLEN
2014,6,0,House,STOLEN
2014,6,0,Educational,STOLEN
2014,5,26,Apartment,STOLEN
2014,6,8,Educational,STOLEN
2014,6,0,Outside,STOLEN
2014,6,6,Other,STOLEN
2014,6,0,House,STOLEN
2014,6,0,House,STOLEN
2014,6,1,House,STOLEN
2014,6,6,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,Other,STOLEN
2014,6,1,House,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,1,Transit,STOLEN
2014,6,1,Educational,STOLEN
2014,6,0,House,STOLEN
2014,6,1,Educational,STOLEN
2014,6,6,Other,STOLEN
2014,6,0,Outside,STOLEN
2014,6,20,Other,STOLEN
2014,6,7,Apartment,STOLEN
2014,6,0,Outside,STOLEN
2014,5,27,Commercial,STOLEN
2014,6,0,Outside,STOLEN
2014,6,4,House,STOLEN
2014,6,4,House,STOLEN
2014,6,1,House,STOLEN
2014,6,4,Outside,STOLEN
2014,6,0,House,STOLEN
2014,6,1,Outside,STOLEN
2014,6,1,Outside,STOLEN
2014,6,4,Apartment,STOLEN
2014,6,3,House,STOLEN
2014,6,1,Outside,STOLEN
2014,6,4,Apartment,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,House,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,Educational,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,House,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,0,House,STOLEN
2014,6,1,Outside,STOLEN
2014,6,1,Outside,STOLEN
2014,6,0,House,STOLEN
2014,6,4,House,STOLEN
2014,6,4,Outside,STOLEN
2014,6,0,Outside,STOLEN
2014,6,1,Commercial,STOLEN
2014,6,29,Outside,STOLEN
2014,6,2,Outside,STOLEN
2014,6,4,Outside,STOLEN
2014,6,0,Transit,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,1,Outside,STOLEN
2014,6,3,Other,STOLEN
2014,6,1,Apartment,STOLEN
2014,6,25,Outside,STOLEN
2014,6,6,Other,STOLEN
2014,6,3,Outside,STOLEN
2014,6,3,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,6,3,Apartment,STOLEN
2014,6,1,Outside,STOLEN
2014,6,6,Outside,STOLEN
2014,6,30,Commercial,STOLEN
2014,7,1,House,STOLEN
2014,7,0,Outside,STOLEN
2014,6,2,Commercial,STOLEN
2014,7,1,Apartment,STOLEN
2014,6,3,House,RECOVERED
2014,6,6,Apartment,STOLEN
2014,6,4,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,6,4,Apartment,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,House,STOLEN
2014,6,3,Apartment,STOLEN
2014,7,0,Outside,STOLEN
2014,6,4,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,House,STOLEN
2014,6,3,Apartment,STOLEN
2014,7,1,Outside,STOLEN
2014,6,4,Outside,STOLEN
2014,7,1,Transit,STOLEN
2014,6,13,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Other,STOLEN
2014,7,2,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,6,4,Outside,STOLEN
2014,7,0,Commercial,STOLEN
2014,6,13,House,STOLEN
2014,6,8,House,UNKNOWN
2014,7,1,Commercial,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,6,3,Outside,STOLEN
2014,6,6,Commercial,STOLEN
2014,7,1,Outside,STOLEN
2014,6,6,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Other,STOLEN
2014,7,1,Outside,STOLEN
2014,6,6,Outside,STOLEN
2014,6,11,Outside,STOLEN
2014,6,7,Apartment,STOLEN
2014,7,0,Apartment,STOLEN
2014,6,25,Outside,STOLEN
2014,7,0,Apartment,UNKNOWN
2014,7,0,Other,STOLEN
2014,6,5,Other,STOLEN
2014,7,0,Apartment,STOLEN
2014,6,12,Outside,STOLEN
2014,6,25,Outside,STOLEN
2014,6,4,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Commercial,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,House,STOLEN
2014,6,4,Outside,STOLEN
2014,7,2,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,3,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,6,12,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,2,Apartment,STOLEN
2014,6,4,Outside,UNKNOWN
2014,6,4,Other,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,6,5,Outside,STOLEN
2014,7,0,Commercial,STOLEN
2014,6,6,Apartment,STOLEN
2014,6,5,House,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Other,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,1,House,STOLEN
2014,7,0,House,STOLEN
2014,6,10,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Other,STOLEN
2014,7,1,Commercial,STOLEN
2014,7,1,Other,STOLEN
2014,7,1,Commercial,STOLEN
2014,6,6,Apartment,STOLEN
2014,7,0,Outside,STOLEN
2014,7,5,Outside,STOLEN
2014,7,1,Other,STOLEN
2014,7,2,Apartment,STOLEN
2014,7,0,House,UNKNOWN
2014,7,0,Outside,STOLEN
2014,6,7,Apartment,STOLEN
2014,6,9,Apartment,STOLEN
2014,7,0,Other,UNKNOWN
2014,7,5,Outside,STOLEN
2014,7,0,House,STOLEN
2014,6,7,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,RECOVERED
2014,7,0,House,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,0,House,STOLEN
2014,6,32,Apartment,STOLEN
2014,7,2,Outside,STOLEN
2014,7,3,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,House,STOLEN
2014,7,0,Other,STOLEN
2014,7,0,Apartment,STOLEN
2014,6,13,Outside,STOLEN
2014,7,2,Other,STOLEN
2014,7,0,Outside,UNKNOWN
2014,7,5,Outside,STOLEN
2014,6,7,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,0,Other,STOLEN
2014,7,3,Educational,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Commercial,STOLEN
2014,6,14,Other,STOLEN
2014,7,2,Outside,STOLEN
2014,7,0,Other,STOLEN
2014,6,8,Outside,STOLEN
2014,7,4,Apartment,STOLEN
2014,7,0,Other,STOLEN
2014,6,8,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,0,Other,STOLEN
2014,7,0,Outside,STOLEN
2014,7,2,Other,STOLEN
2014,6,8,Commercial,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Commercial,STOLEN
2014,7,2,Other,STOLEN
2014,7,5,Commercial,STOLEN
2014,7,3,Outside,STOLEN
2014,7,1,Transit,STOLEN
2014,7,1,Outside,STOLEN
2014,7,3,Outside,STOLEN
2014,7,5,Apartment,STOLEN
2014,7,0,House,STOLEN
2014,7,1,Commercial,STOLEN
2014,7,6,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,5,Apartment,STOLEN
2014,7,2,Educational,STOLEN
2014,7,2,Other,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,0,Educational,STOLEN
2014,7,0,Outside,STOLEN
2014,6,13,Apartment,STOLEN
2014,7,1,Outside,STOLEN
2014,7,6,Outside,STOLEN
2014,6,9,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,5,Commercial,STOLEN
2014,7,7,Apartment,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Educational,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Other,STOLEN
2014,7,2,Other,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Educational,STOLEN
2014,7,2,Outside,STOLEN
2014,7,6,Outside,STOLEN
2014,7,0,Educational,UNKNOWN
2014,7,2,Outside,STOLEN
2014,7,1,Other,STOLEN
2014,6,19,Commercial,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,2,Educational,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,0,Educational,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,0,Other,STOLEN
2014,5,51,Educational,STOLEN
2014,7,2,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,6,15,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,2,Commercial,STOLEN
2014,7,4,Apartment,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,6,24,Apartment,STOLEN
2014,7,0,House,STOLEN
2014,7,2,Educational,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,2,Outside,STOLEN
2014,6,24,Apartment,STOLEN
2014,7,2,Educational,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,5,Outside,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,2,House,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,1,Outside,STOLEN
2014,7,2,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,3,Other,UNKNOWN
2014,7,9,House,STOLEN
2014,7,0,Outside,STOLEN
2014,7,2,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,8,House,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,2,House,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,1,House,STOLEN
2014,7,0,Outside,STOLEN
2014,7,3,House,STOLEN
2014,7,1,Commercial,STOLEN
2014,7,0,House,STOLEN
2014,7,0,Outside,STOLEN
2014,7,8,House,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,0,House,STOLEN
2014,7,2,Outside,STOLEN
2014,7,3,Outside,STOLEN
2014,7,3,Transit,STOLEN
2014,7,3,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,3,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Educational,STOLEN
2014,6,25,Commercial,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,0,House,STOLEN
2014,7,12,Other,STOLEN
2014,7,11,Outside,STOLEN
2014,7,0,Outside,RECOVERED
2014,7,1,Other,STOLEN
2014,7,0,Outside,RECOVERED
2014,7,0,House,STOLEN
2014,7,14,Other,STOLEN
2014,7,4,Other,STOLEN
2014,7,3,Outside,STOLEN
2014,7,1,House,STOLEN
2014,7,5,Other,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,3,Commercial,STOLEN
2014,7,2,House,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,3,Other,STOLEN
2014,7,0,Outside,STOLEN
2014,7,6,Outside,STOLEN
2014,7,6,House,STOLEN
2014,7,5,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,RECOVERED
2014,7,0,Outside,RECOVERED
2014,7,0,Outside,RECOVERED
2014,7,0,Outside,RECOVERED
2014,7,0,Outside,RECOVERED
2014,7,0,Outside,RECOVERED
2014,7,1,Outside,STOLEN
2014,7,3,House,STOLEN
2014,7,5,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Educational,STOLEN
2014,6,40,Other,STOLEN
2014,7,6,Educational,STOLEN
2014,7,6,Commercial,STOLEN
2014,7,14,Outside,STOLEN
2014,7,4,House,STOLEN
2014,7,5,House,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,House,STOLEN
2014,7,3,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,5,House,STOLEN
2014,7,1,Other,STOLEN
2014,6,37,House,UNKNOWN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,7,Apartment,STOLEN
2014,7,0,Outside,STOLEN
2014,7,5,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,2,House,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Transit,STOLEN
2014,7,4,Outside,STOLEN
2014,7,0,Other,UNKNOWN
2014,7,0,Outside,STOLEN
2014,7,6,Other,STOLEN
2014,7,0,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,4,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Other,UNKNOWN
2014,7,1,House,UNKNOWN
2014,7,8,House,RECOVERED
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,House,STOLEN
2014,7,6,Other,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,House,STOLEN
2014,6,18,Commercial,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Other,STOLEN
2014,7,1,Other,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Educational,RECOVERED
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,3,Commercial,STOLEN
2014,7,2,Apartment,STOLEN
2014,7,2,Educational,STOLEN
2014,7,1,Educational,STOLEN
2014,7,1,Other,STOLEN
2014,7,0,House,STOLEN
2014,7,1,House,STOLEN
2014,7,2,Apartment,STOLEN
2014,7,1,Commercial,STOLEN
2014,7,0,Other,STOLEN
2014,7,1,House,STOLEN
2014,7,0,House,STOLEN
2014,7,1,Educational,STOLEN
2014,7,0,House,STOLEN
2014,7,1,Other,STOLEN
2014,7,0,Outside,STOLEN
2014,7,5,Outside,STOLEN
2014,5,50,Apartment,STOLEN
2014,7,16,Outside,STOLEN
2014,7,6,Outside,STOLEN
2014,7,9,House,STOLEN
2014,7,3,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,9,House,STOLEN
2014,7,3,Apartment,STOLEN
2014,6,26,Outside,STOLEN
2014,7,1,House,STOLEN
2014,7,0,House,STOLEN
2014,7,0,Other,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,0,Outside,STOLEN
2014,7,4,Other,STOLEN
2014,7,0,House,STOLEN
2014,7,9,Apartment,STOLEN
2014,7,3,Other,STOLEN
2014,7,0,Outside,STOLEN
2014,7,2,Commercial,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,9,Outside,STOLEN
2014,7,12,Outside,STOLEN
2014,7,0,Other,STOLEN
2014,7,2,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,5,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,4,House,STOLEN
2014,7,3,Transit,STOLEN
2014,7,2,Apartment,STOLEN
2014,7,0,Other,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,1,Outside,STOLEN
2014,7,4,House,STOLEN
2014,7,14,Outside,STOLEN
2014,7,4,House,STOLEN
2014,7,4,House,STOLEN
2014,6,27,Outside,STOLEN
2014,7,4,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,5,Commercial,STOLEN
2014,7,5,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Other,STOLEN
2014,7,4,House,STOLEN
2014,7,0,Transit,STOLEN
2014,7,0,Outside,STOLEN
2014,7,2,Other,STOLEN
2014,7,6,Commercial,STOLEN
2014,7,1,Educational,STOLEN
2014,7,1,House,STOLEN
2014,7,12,Apartment,STOLEN
2014,7,15,Other,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Educational,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,1,Educational,STOLEN
2014,7,15,Educational,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,5,Educational,STOLEN
2014,7,1,Outside,STOLEN
2014,7,20,House,STOLEN
2014,7,5,Outside,STOLEN
2014,7,0,Outside,RECOVERED
2014,7,0,Commercial,STOLEN
2014,7,0,Other,STOLEN
2014,7,1,Outside,STOLEN
2014,7,3,Commercial,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,0,Outside,STOLEN
2014,7,5,Other,STOLEN
2014,7,0,Other,STOLEN
2014,7,0,Other,STOLEN
2014,7,0,Outside,STOLEN
2014,7,11,Commercial,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,0,Educational,STOLEN
2014,7,2,Other,STOLEN
2014,7,1,House,STOLEN
2014,7,0,House,STOLEN
2014,7,20,Outside,STOLEN
2014,7,10,Outside,STOLEN
2014,7,3,Apartment,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,0,House,STOLEN
2014,7,9,Educational,STOLEN
2014,7,6,Other,STOLEN
2014,7,0,House,STOLEN
2014,7,6,Other,STOLEN
2014,7,1,Educational,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,0,House,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Other,STOLEN
2014,7,12,Outside,STOLEN
2014,7,12,Outside,STOLEN
2014,7,2,Commercial,STOLEN
2014,7,6,Commercial,STOLEN
2014,7,0,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,House,STOLEN
2014,7,9,Other,STOLEN
2014,7,12,Outside,STOLEN
2014,7,1,House,STOLEN
2014,7,0,Educational,STOLEN
2014,7,0,Outside,STOLEN
2014,7,2,Other,STOLEN
2014,7,1,House,STOLEN
2014,7,2,Apartment,STOLEN
2014,6,35,House,STOLEN
2014,7,4,Other,STOLEN
2014,7,1,Other,STOLEN
2014,7,10,Apartment,STOLEN
2014,7,1,Outside,STOLEN
2014,7,1,House,STOLEN
2014,6,35,House,STOLEN
2014,7,7,Other,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Apartment,STOLEN
2014,7,0,House,UNKNOWN
2014,7,13,House,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Transit,STOLEN
2014,6,27,Other,STOLEN
2014,7,1,Transit,STOLEN
2014,7,0,Outside,STOLEN
2014,7,6,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,7,Apartment,STOLEN
2014,7,4,Educational,STOLEN
2014,7,14,Other,STOLEN
2014,7,2,Outside,STOLEN
2014,7,3,Commercial,STOLEN
2014,7,0,Apartment,STOLEN
2014,7,0,Other,STOLEN
2014,6,28,Outside,STOLEN
2014,7,2,House,STOLEN
2014,7,1,Outside,STOLEN
2014,6,39,Outside,STOLEN
2014,7,4,Outside,STOLEN
2014,7,2,Outside,STOLEN
2014,7,3,Outside,STOLEN
2014,7,0,Other,STOLEN
2014,7,18,House,STOLEN
2014,7,0,Other,STOLEN
2014,7,4,Outside,STOLEN
2014,7,3,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Apartment,STOLEN
2014,6,44,Apartment,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,Outside,STOLEN
2014,6,56,Outside,STOLEN
2014,7,4,Commercial,STOLEN
2014,7,5,House,STOLEN
2014,7,4,Commercial,STOLEN
2014,7,0,Outside,STOLEN
2014,7,8,Outside,STOLEN
2014,7,3,Outside,STOLEN
2014,7,3,Outside,STOLEN
2014,7,6,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,0,House,STOLEN
2014,7,0,House,STOLEN
2014,7,5,Outside,STOLEN
2014,7,0,Other,STOLEN
2014,7,0,Outside,STOLEN
2014,7,0,Transit,STOLEN
2014,7,2,Apartment,STOLEN
2014,7,1,Outside,STOLEN
2014,7,0,House,STOLEN
2014,7,1,Educational,STOLEN
2014,7,1,Educational,STOLEN
2014,7,0,Commercial,STOLEN
2014,7,0,Outside,STOLEN
2014,7,3,Outside,STOLEN
2014,7,9,House,STOLEN
2014,7,4,Outside,STOLEN
